timestamp,device_id,battery_level,battery_health,battery_temperature,battery_current,battery_voltage,battery_power,battery_charging_status,battery_connection_status,screen_status,bright_level,bright_mode,screen_on_time,cpu_usage,cpu_temperature,ram_usage,rom_usage,network_mode,mobile_mode,mobile_status,wifi_status,wifi_intensity,gps_status,bluetooth,airplane_mode,foreground_app
2022-08-12 00:29:00,72deadc7f8553ef1,40.0,2.0,34.57333333333334,-0.3616448166666667,3.7997500000000004,-1.3726923944,3.0,0.0,1.0,18.0,0.0,13036.5,45.016666666666666,36.05333333333333,6161576755.2,29455682286.933334,1.0,0.0,0.0,1.0,-55.8,3.0,0.0,0.0,162.83333333333334
2022-08-12 00:30:00,72deadc7f8553ef1,40.0,2.0,34.805,-0.6588451833333333,3.7508500000000002,-2.4707211954833332,3.0,0.0,1.0,18.0,0.0,13096.5,46.233333333333334,37.44166666666667,6286261452.8,29446379656.533333,1.0,0.0,0.0,1.0,-63.016666666666666,3.0,0.0,0.0,156.08333333333334
2022-08-12 00:31:00,72deadc7f8553ef1,40.0,2.0,35.1,-0.40850346666666665,3.7939000000000003,-1.5497761742666667,3.0,0.0,1.0,18.0,0.0,13156.5,43.416666666666664,36.735,6338069708.8,29447490491.733334,1.0,0.0,0.0,1.0,-58.666666666666664,3.0,0.0,0.0,163.0
2022-08-12 00:32:00,72deadc7f8553ef1,39.0,2.0,35.2,-0.5757559833333333,3.7851333333333335,-2.17768167725,3.0,0.0,1.0,18.0,0.0,13216.5,43.833333333333336,36.655,6356064529.066667,29449625600.0,1.0,0.0,0.0,1.0,-60.46666666666667,3.0,0.0,0.0,163.0
2022-08-12 00:33:00,72deadc7f8553ef1,39.0,2.0,35.14666666666667,-0.39623141666666667,3.775666666666667,-1.49570740275,3.0,0.0,1.0,18.0,0.0,13276.5,43.05,36.365,6343087035.733334,29450090837.333332,1.0,0.0,0.0,1.0,-49.28333333333333,3.0,0.0,0.0,163.0
2022-08-12 00:34:00,72deadc7f8553ef1,39.0,2.0,34.925,-0.3936109666666667,3.79425,-1.4934825496666666,3.0,0.0,1.0,18.0,0.0,13336.5,40.93333333333333,36.20166666666667,6369842653.866667,29448290713.6,1.0,0.0,0.0,1.0,-43.766666666666666,3.0,0.0,0.0,163.0
2022-08-12 00:35:00,72deadc7f8553ef1,39.0,2.0,34.54666666666667,-0.5246086333333333,3.7783,-1.982782598,3.0,0.0,1.0,18.0,0.0,13396.5,39.516666666666666,35.961666666666666,6411319091.2,29446186325.333332,1.0,0.0,0.0,1.0,-66.7,3.0,0.0,0.0,163.0
2022-08-12 00:36:00,72deadc7f8553ef1,39.0,2.0,34.5,-0.3179599166666666,3.7927999999999997,-1.205960286,3.0,0.0,1.0,18.0,0.0,13456.5,42.65,36.035,6411321548.8,29448081476.266666,1.0,0.0,0.0,1.0,-70.28333333333333,3.0,0.0,0.0,163.0
2022-08-12 00:37:00,72deadc7f8553ef1,39.0,2.0,34.53666666666666,-0.5615307166666667,3.79325,-2.1300939184666667,3.0,0.0,1.0,18.0,0.0,13516.5,42.88333333333333,36.129999999999995,6442378854.4,29449549209.6,1.0,0.0,0.0,1.0,-69.81666666666666,3.0,0.0,0.0,163.0
2022-08-12 00:38:00,72deadc7f8553ef1,39.0,2.0,34.7,-0.3955966166666667,3.78295,-1.4965126305833332,3.0,0.0,1.0,18.0,0.0,13576.5,42.31666666666667,36.346666666666664,6443137570.133333,29450770568.533333,1.0,0.0,0.0,1.0,-49.583333333333336,3.0,0.0,0.0,163.0
